"model_time",".strategy_names","value_names","value","country_sex_year"
8,"invest","benefit",1195270571.59121,"United Kingdom_Female_14"
9,"invest","benefit",1195145749.82931,"United Kingdom_Female_14"
10,"invest","benefit",1195006446.56882,"United Kingdom_Female_14"
11,"invest","benefit",1194855712.94352,"United Kingdom_Female_14"
12,"invest","benefit",1194695980.51009,"United Kingdom_Female_14"
13,"invest","benefit",1586416445.64857,"United Kingdom_Female_14"
14,"invest","benefit",1584455469.08398,"United Kingdom_Female_14"
15,"invest","benefit",1582715323.74942,"United Kingdom_Female_14"
16,"invest","benefit",1581143452.90984,"United Kingdom_Female_14"
17,"invest","benefit",1579700543.33513,"United Kingdom_Female_14"
18,"invest","benefit",1578357073.82345,"United Kingdom_Female_14"
19,"invest","benefit",1577090796.33928,"United Kingdom_Female_14"
20,"invest","benefit",1575884887.33153,"United Kingdom_Female_14"
21,"invest","benefit",1574726584.0938,"United Kingdom_Female_14"
22,"invest","benefit",1573606174.3852,"United Kingdom_Female_14"
23,"invest","benefit",1572516244.7635,"United Kingdom_Female_14"
24,"invest","benefit",1571451119.322,"United Kingdom_Female_14"
25,"invest","benefit",1524666445.80119,"United Kingdom_Female_14"
26,"invest","benefit",1523668782.91515,"United Kingdom_Female_14"
27,"invest","benefit",1522685190.0957,"United Kingdom_Female_14"
28,"invest","benefit",1521713713.37101,"United Kingdom_Female_14"
29,"invest","benefit",1520752831.88475,"United Kingdom_Female_14"
30,"invest","benefit",1519801357.19107,"United Kingdom_Female_14"
31,"invest","benefit",1518858356.54579,"United Kingdom_Female_14"
32,"invest","benefit",1517923094.33944,"United Kingdom_Female_14"
33,"invest","benefit",1516994987.28092,"United Kingdom_Female_14"
34,"invest","benefit",1516073570.02919,"United Kingdom_Female_14"
35,"invest","benefit",1515158468.78231,"United Kingdom_Female_14"
36,"invest","benefit",1514249380.9407,"United Kingdom_Female_14"
37,"invest","benefit",1469268018.85175,"United Kingdom_Female_14"
38,"invest","benefit",1468396408.26239,"United Kingdom_Female_14"
39,"invest","benefit",1467530033.50699,"United Kingdom_Female_14"
40,"invest","benefit",1466668755.75332,"United Kingdom_Female_14"
41,"invest","benefit",1465812456.60604,"United Kingdom_Female_14"
42,"invest","benefit",1464961033.82962,"United Kingdom_Female_14"
43,"invest","benefit",1464114398.01374,"United Kingdom_Female_14"
44,"invest","benefit",1463272469.96932,"United Kingdom_Female_14"
45,"invest","benefit",1462435178.69153,"United Kingdom_Female_14"
46,"invest","benefit",1461602459.76369,"United Kingdom_Female_14"
47,"invest","benefit",1460774254.10432,"United Kingdom_Female_14"
48,"invest","benefit",1459950506.98164,"United Kingdom_Female_14"
49,"invest","benefit",1416632201.09416,"United Kingdom_Female_14"
50,"invest","benefit",1415840957.61065,"United Kingdom_Female_14"
51,"invest","benefit",1415053901.94221,"United Kingdom_Female_14"
52,"invest","benefit",1414270991.72325,"United Kingdom_Female_14"
53,"invest","benefit",1413492186.3167,"United Kingdom_Female_14"
54,"invest","benefit",1412717446.57553,"United Kingdom_Female_14"
55,"invest","benefit",1411946734.65117,"United Kingdom_Female_14"
56,"invest","benefit",1411180013.83908,"United Kingdom_Female_14"
57,"invest","benefit",1410417248.45345,"United Kingdom_Female_14"
58,"invest","benefit",1409658403.72502,"United Kingdom_Female_14"
59,"invest","benefit",1408903445.71708,"United Kingdom_Female_14"
60,"invest","benefit",1408152341.256,"United Kingdom_Female_14"
61,"invest","benefit",1366412677.5468,"United Kingdom_Female_14"
62,"invest","benefit",1365690838.59843,"United Kingdom_Female_14"
63,"invest","benefit",1364972648.26016,"United Kingdom_Female_14"
64,"invest","benefit",1364258076.80531,"United Kingdom_Female_14"
65,"invest","benefit",1363547095.03944,"United Kingdom_Female_14"
66,"invest","benefit",1362839674.27404,"United Kingdom_Female_14"
67,"invest","benefit",1362135786.3033,"United Kingdom_Female_14"
68,"invest","benefit",1361435403.38327,"United Kingdom_Female_14"
69,"invest","benefit",1360738498.21317,"United Kingdom_Female_14"
70,"invest","benefit",1360045043.91827,"United Kingdom_Female_14"
71,"invest","benefit",1359355014.0343,"United Kingdom_Female_14"
72,"invest","benefit",1358668382.49298,"United Kingdom_Female_14"
73,"invest","benefit",1298208154.94599,"United Kingdom_Female_14"
74,"invest","benefit",1298444856.22269,"United Kingdom_Female_14"
75,"invest","benefit",1298616629.86919,"United Kingdom_Female_14"
76,"invest","benefit",1298732913.48427,"United Kingdom_Female_14"
77,"invest","benefit",1298788410.40992,"United Kingdom_Female_14"
78,"invest","benefit",1298787839.1343,"United Kingdom_Female_14"
79,"invest","benefit",1298748200.20891,"United Kingdom_Female_14"
80,"invest","benefit",1298678620.32855,"United Kingdom_Female_14"
81,"invest","benefit",1298587272.8625,"United Kingdom_Female_14"
82,"invest","benefit",1298477371.45801,"United Kingdom_Female_14"
83,"invest","benefit",1298351624.80773,"United Kingdom_Female_14"
84,"invest","benefit",1298212319.82793,"United Kingdom_Female_14"
85,"invest","benefit",1260253777.05983,"United Kingdom_Female_14"
86,"invest","benefit",1260100716.5339,"United Kingdom_Female_14"
87,"invest","benefit",1259945290.99188,"United Kingdom_Female_14"
88,"invest","benefit",1259787987.46018,"United Kingdom_Female_14"
89,"invest","benefit",1259629217.73555,"United Kingdom_Female_14"
90,"invest","benefit",1259469329.68063,"United Kingdom_Female_14"
91,"invest","benefit",1259308616.77414,"United Kingdom_Female_14"
92,"invest","benefit",1259147326.21186,"United Kingdom_Female_14"
93,"invest","benefit",1258985665.75372,"United Kingdom_Female_14"
94,"invest","benefit",1258823809.53703,"United Kingdom_Female_14"
95,"invest","benefit",1258661903.04378,"United Kingdom_Female_14"
96,"invest","benefit",1258500067.31906,"United Kingdom_Female_14"
97,"invest","benefit",1221687891.79722,"United Kingdom_Female_14"
98,"invest","benefit",1221531442.6274,"United Kingdom_Female_14"
99,"invest","benefit",1221375337.10469,"United Kingdom_Female_14"
100,"invest","benefit",1221219627.63139,"United Kingdom_Female_14"
101,"invest","benefit",1221064355.93684,"United Kingdom_Female_14"
102,"invest","benefit",1220909554.67466,"United Kingdom_Female_14"
103,"invest","benefit",1220755248.78988,"United Kingdom_Female_14"
104,"invest","benefit",1220601456.68987,"United Kingdom_Female_14"
105,"invest","benefit",1220448191.24765,"United Kingdom_Female_14"
106,"invest","benefit",1220295460.66186,"United Kingdom_Female_14"
107,"invest","benefit",1220143269.19415,"United Kingdom_Female_14"
108,"invest","benefit",1219991617.80149,"United Kingdom_Female_14"
109,"invest","benefit",1184311169.59066,"United Kingdom_Female_14"
110,"invest","benefit",1184164976.42896,"United Kingdom_Female_14"
111,"invest","benefit",1184019296.04848,"United Kingdom_Female_14"
112,"invest","benefit",1183874121.1101,"United Kingdom_Female_14"
113,"invest","benefit",1183729443.04673,"United Kingdom_Female_14"
114,"invest","benefit",1183585252.30631,"United Kingdom_Female_14"
115,"invest","benefit",1183441538.55971,"United Kingdom_Female_14"
116,"invest","benefit",1183298290.87815,"United Kingdom_Female_14"
117,"invest","benefit",1183155497.8846,"United Kingdom_Female_14"
118,"invest","benefit",1183013147.88264,"United Kingdom_Female_14"
119,"invest","benefit",1182871228.96596,"United Kingdom_Female_14"
120,"invest","benefit",1182729729.11114,"United Kingdom_Female_14"
121,"invest","benefit",1148144307.04469,"United Kingdom_Female_14"
122,"invest","benefit",1148007707.15132,"United Kingdom_Female_14"
123,"invest","benefit",1147871479.11507,"United Kingdom_Female_14"
124,"invest","benefit",1147735611.45709,"United Kingdom_Female_14"
125,"invest","benefit",1147600092.86086,"United Kingdom_Female_14"
126,"invest","benefit",1147464912.20271,"United Kingdom_Female_14"
127,"invest","benefit",1147330058.57682,"United Kingdom_Female_14"
128,"invest","benefit",1147195521.31526,"United Kingdom_Female_14"
129,"invest","benefit",1147061290.00387,"United Kingdom_Female_14"
130,"invest","benefit",1146927354.49461,"United Kingdom_Female_14"
131,"invest","benefit",1146793704.91482,"United Kingdom_Female_14"
132,"invest","benefit",1146660331.67391,"United Kingdom_Female_14"
133,"invest","benefit",1259891400.72398,"United Kingdom_Female_14"
134,"invest","benefit",1259711806.25734,"United Kingdom_Female_14"
135,"invest","benefit",1259532386.29202,"United Kingdom_Female_14"
136,"invest","benefit",1259353146.95409,"United Kingdom_Female_14"
137,"invest","benefit",1259174093.07185,"United Kingdom_Female_14"
138,"invest","benefit",1258995228.05214,"United Kingdom_Female_14"
139,"invest","benefit",1258816553.92975,"United Kingdom_Female_14"
140,"invest","benefit",1258638071.49906,"United Kingdom_Female_14"
141,"invest","benefit",1258459780.47744,"United Kingdom_Female_14"
142,"invest","benefit",1258281679.6737,"United Kingdom_Female_14"
143,"invest","benefit",1258103767.14757,"United Kingdom_Female_14"
144,"invest","benefit",1257926040.3542,"United Kingdom_Female_14"
145,"invest","benefit",1221115044.92376,"United Kingdom_Female_14"
146,"invest","benefit",1220942846.12638,"United Kingdom_Female_14"
147,"invest","benefit",1220770817.87202,"United Kingdom_Female_14"
148,"invest","benefit",1220598956.41775,"United Kingdom_Female_14"
149,"invest","benefit",1220427257.89829,"United Kingdom_Female_14"
150,"invest","benefit",1220255718.38049,"United Kingdom_Female_14"
151,"invest","benefit",1220084333.90856,"United Kingdom_Female_14"
152,"invest","benefit",1219913100.54145,"United Kingdom_Female_14"
153,"invest","benefit",1219742014.38352,"United Kingdom_Female_14"
154,"invest","benefit",1219571071.60961,"United Kingdom_Female_14"
155,"invest","benefit",1219400268.48517,"United Kingdom_Female_14"
156,"invest","benefit",1219229601.38247,"United Kingdom_Female_14"
157,"invest","benefit",1183552492.03229,"United Kingdom_Female_14"
158,"invest","benefit",1183387049.84341,"United Kingdom_Female_14"
159,"invest","benefit",1183221729.88035,"United Kingdom_Female_14"
160,"invest","benefit",1183056529.13357,"United Kingdom_Female_14"
161,"invest","benefit",1182891444.7352,"United Kingdom_Female_14"
162,"invest","benefit",1182726473.96126,"United Kingdom_Female_14"
163,"invest","benefit",1182561614.23276,"United Kingdom_Female_14"
164,"invest","benefit",1182396863.11584,"United Kingdom_Female_14"
165,"invest","benefit",1182232218.32107,"United Kingdom_Female_14"
166,"invest","benefit",1182067677.70223,"United Kingdom_Female_14"
167,"invest","benefit",1181903239.25443,"United Kingdom_Female_14"
168,"invest","benefit",1181738901.11185,"United Kingdom_Female_14"
169,"invest","benefit",1147159865.57785,"United Kingdom_Female_14"
170,"invest","benefit",1147000503.84343,"United Kingdom_Female_14"
171,"invest","benefit",1146841234.84207,"United Kingdom_Female_14"
172,"invest","benefit",1146682057.27485,"United Kingdom_Female_14"
173,"invest","benefit",1146522969.96317,"United Kingdom_Female_14"
174,"invest","benefit",1146363971.84535,"United Kingdom_Female_14"
175,"invest","benefit",1146205061.97326,"United Kingdom_Female_14"
176,"invest","benefit",1146046239.50888,"United Kingdom_Female_14"
177,"invest","benefit",1145887503.7208,"United Kingdom_Female_14"
178,"invest","benefit",1145728853.98084,"United Kingdom_Female_14"
179,"invest","benefit",1145570289.76057,"United Kingdom_Female_14"
180,"invest","benefit",1145411810.62795,"United Kingdom_Female_14"
181,"invest","benefit",1111896520.62522,"United Kingdom_Female_14"
182,"invest","benefit",1111742821.70813,"United Kingdom_Female_14"
183,"invest","benefit",1111589204.6712,"United Kingdom_Female_14"
184,"invest","benefit",1111435669.43722,"United Kingdom_Female_14"
185,"invest","benefit",1111282216.00685,"United Kingdom_Female_14"
186,"invest","benefit",1111128844.45556,"United Kingdom_Female_14"
187,"invest","benefit",1110975554.93081,"United Kingdom_Female_14"
188,"invest","benefit",1110822347.64917,"United Kingdom_Female_14"
189,"invest","benefit",1110669222.89357,"United Kingdom_Female_14"
190,"invest","benefit",1110516181.01059,"United Kingdom_Female_14"
191,"invest","benefit",1110363222.40784,"United Kingdom_Female_14"
192,"invest","benefit",1110210347.55141,"United Kingdom_Female_14"
193,"invest","benefit",1069536065.76954,"United Kingdom_Female_14"
194,"invest","benefit",1069374893.38032,"United Kingdom_Female_14"
195,"invest","benefit",1069214042.12049,"United Kingdom_Female_14"
196,"invest","benefit",1069053470.48614,"United Kingdom_Female_14"
197,"invest","benefit",1068893145.18973,"United Kingdom_Female_14"
198,"invest","benefit",1068733039.18812,"United Kingdom_Female_14"
199,"invest","benefit",1068573130.31092,"United Kingdom_Female_14"
200,"invest","benefit",1068413400.27378,"United Kingdom_Female_14"
201,"invest","benefit",1068253833.94554,"United Kingdom_Female_14"
202,"invest","benefit",1068094418.78749,"United Kingdom_Female_14"
203,"invest","benefit",1067935144.41364,"United Kingdom_Female_14"
204,"invest","benefit",1067776002.23859,"United Kingdom_Female_14"
205,"invest","benefit",1036521344.84567,"United Kingdom_Female_14"
206,"invest","benefit",1036367075.22123,"United Kingdom_Female_14"
207,"invest","benefit",1036212916.88152,"United Kingdom_Female_14"
208,"invest","benefit",1036058866.14384,"United Kingdom_Female_14"
209,"invest","benefit",1035904920.0827,"United Kingdom_Female_14"
210,"invest","benefit",1035751076.41669,"United Kingdom_Female_14"
211,"invest","benefit",1035597333.41281,"United Kingdom_Female_14"
212,"invest","benefit",1035443689.8053,"United Kingdom_Female_14"
213,"invest","benefit",1035290144.72674,"United Kingdom_Female_14"
214,"invest","benefit",1035136697.64941,"United Kingdom_Female_14"
215,"invest","benefit",1034983348.33543,"United Kingdom_Female_14"
216,"invest","benefit",1034830096.79422,"United Kingdom_Female_14"
217,"invest","benefit",1004540721.59832,"United Kingdom_Female_14"
218,"invest","benefit",1004392124.36135,"United Kingdom_Female_14"
219,"invest","benefit",1004243623.19059,"United Kingdom_Female_14"
220,"invest","benefit",1004095218.75148,"United Kingdom_Female_14"
221,"invest","benefit",1003946911.818,"United Kingdom_Female_14"
222,"invest","benefit",1003798703.25657,"United Kingdom_Female_14"
223,"invest","benefit",1003650594.0123,"United Kingdom_Female_14"
224,"invest","benefit",1003502585.09712,"United Kingdom_Female_14"
225,"invest","benefit",1003354677.57969,"United Kingdom_Female_14"
226,"invest","benefit",1003206872.57661,"United Kingdom_Female_14"
227,"invest","benefit",1003059171.24495,"United Kingdom_Female_14"
228,"invest","benefit",1002911574.77573,"United Kingdom_Female_14"
229,"invest","benefit",973557363.483788,"United Kingdom_Female_14"
230,"invest","benefit",973414273.131619,"United Kingdom_Female_14"
231,"invest","benefit",973271288.203617,"United Kingdom_Female_14"
232,"invest","benefit",973128409.940436,"United Kingdom_Female_14"
233,"invest","benefit",972985639.594868,"United Kingdom_Female_14"
234,"invest","benefit",972842978.429162,"United Kingdom_Female_14"
235,"invest","benefit",972700427.71268,"United Kingdom_Female_14"
